Day,Week,Hour,Minute,Qurter,Date,timestamp,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24 
3,36,0,20,3,03-09-2012,20:02.9,cricket live score,gate 2013,raj thackeray,sexiest movie,teachers day,run baby run,joker movie,escholarship,cricketscore,ganesh chaturthi,india vs new zealand,fci,gaar,cover photos for facebook timeline,student of the year,sherlyn,abida parveen,livecricketscore,cricket news,ind vs nz,,,,,
4,36,0,20,3,04-09-2012,20:02.8,teachers day,mumbai news,weather in mumbai,cricket live score,gate 2013,icc rankings,esha gupta,cricket news,run baby run,fci,radhakrishnan,mugamoodi,mira nair,raj thackeray,t20 world cup 2012,cricket update,student of the year,cameraman ganga tho rambabu,cover photos for facebook timeline,ganesh chaturthi,,,,,
5,36,0,20,3,05-09-2012,20:03.4,teachers day,radhakrishnan,quotes on teachers,gate 2013,mumbai metro,sexiest movie,ganesh chaturthi,fci,cameraman ganga tho rambabu,shashi tharoor,icc t20 world cup 2012,mumbai news,cover photos for facebook timeline,barfi,nokia lumia 920,mandakini,escholarship,gmail account,india vs new zealand,curse of the golden flower,,,,,
6,36,0,20,3,06-09-2012,20:04.9,sivakasi,teachers day,sexiest movie,kvpy,icc t20 world cup 2012,neethane en ponvasantham,fci,kaushik basu,india post,live cricket score,run baby run,hashim amla,uppsc,icc rankings,nokia lumia 820,wireless charging,cover photos for facebook timeline,manmohan singh,livecricket,radhakrishnan,,,,,
7,36,0,20,3,07-09-2012,20:03.5,huma qureshi,kvpy,raaz 3,shirdi sai,fci,sexiest movie,sivakasi,icc t20 world cup 2012,high heels honey singh,kaushik basu,run baby run,suman,prithviraj,mammootty,india post,barfi,renault scala,cover photos for facebook timeline,nokia lumia 920,wireless charging,,,,,
8,36,0,20,3,08-09-2012,20:03.0,suman,kaun banega crorepati,raaz 3,pgcet 2012,hina rabbani khar,kbc 6,kvpy,raaz 3 movie review,food corporation of india,yuvraj singh,t20 world cup 2012,huma qureshi,raj thackeray,sexiest movie,run baby run,high heels honey singh,viswanathan anand,hero malayalam movie,fci,nwr,,,,,
9,36,0,20,3,09-09-2012,20:02.7,nupur,ind vs nz live streaming,raj thackeray,raaz 3,live score india vs newzealand,sexiest movie,t20 world cup 2012,hina rabbani,yuvraj singh,food corporation of india,kbc 6,india post,boeing 787 dreamliner,ileana d cruz,times now,run baby run,huma qureshi,esha gupta,kaun banega crorepati,ganesh chaturthi,,,,,
10,37,0,20,3,10-09-2012,20:03.3,amul,pslv,sedition,isro,ganesh chaturthi,food corporation of india,raaz 3,asif ali,fci,indra nooyi,kaun banega crorepati,raj thackeray,search results web,sexiest movie,icc t20 world cup 2012,pinki pramanik,atif aslam,run baby run,sur kshetra,kbc 6,,,,,
11,37,0,20,3,11-09-2012,20:02.4,kudankulam,food corporation of india,sedition,amul,ankit fadia,kbc 6,ganesh chaturthi,raaz 3,fci,icc t20 world cup 2012,lodestone,renault scala,daniel weber,sexiest movie,naveen jindal,barfi,honge juda na hum,ileana d cruz,pslv,shriya saran,,,,,
12,37,0,20,3,12-09-2012,20:02.9,yuvraj singh,india vs newzealand live score,cricket score,food corporation of india,cricket news,kudankulam,t20 world cup 2012,fci,ganesh chaturthi,india vs new zealand,renault scala,raaz 3,ileana d cruz,sedition,search results web,world trade center attack,barfi,naveen jindal,9/11 attack,bipasha basu,,,,,
13,37,0,20,3,13-09-2012,20:03.2,icc t20 world cup,female condoms,bangalore news,barfi,raaz 3 movie,fci,iphone 5 launched,food corporation of india,clara schumann,sedition,kudankulam,mahagenco,indiapost,yuvraj singh,robert schumann,csir net,kaun banega crorepati,apple iphone,renault scala,apple website,,,,,
14,37,0,20,3,14-09-2012,20:02.8,gtu,diesel price,gsfc,icc t20 world cup,school education,kudankulam,ileana d cruz,life is beautiful review,ganesh chaturthi,food corporation of india,indiapost,burfi,fci,apple i5,priyanka chopra,price of iphone 5,bangalore news,bigg boss 6,gate,mahagenco,,,,,
15,37,0,20,3,15-09-2012,20:03.0,rgpv,engineer day,fdi,fdi in retail,barfi,cloudburst,facebook settings,burfi,power star srinivasan,ileana d cruz,salman khan facebook,cmat,ganesh chaturthi,kaun banega crorepati,icc t20 world cup,deccan chargers,barfi songs,doeacc,fci,gsfc,,,,,
16,37,0,20,3,16-09-2012,20:02.6,fdi in retail,facebook settings,ileana d cruz,barfi,vishwakarma,barfi movie,ganesh chaturthi,india vs srilanka live streaming,icc t20 world cup,kaun banega crorepati,salman khan facebook,ghaziabad,indiapost,ganpati,fci,gsfc,iei,kbc,flogged,ranbir kapoor,,,,,
17,38,0,20,3,17-09-2012,20:02.8,vishwakarma,ganesh chaturthi,india vs pakistan,ileana d cruz,barfi,ganpati,fdi in retail,barfi songs,t20 world cup 2012,barfi movie,kaun banega crorepati,gsfc,barfi review,fci,blasphemous,narendra modi,cmat,timur,wwe results,heroine movie,,,,,
18,38,0,20,3,18-09-2012,20:03.1,ganesh chaturthi,ganpati,icc t20 world cup,vishwakarma,cmat,barfi,fdi in retail,rites,bigg boss 6,crr,espn live streaming,fci,barfi movie,padma lakshmi,csir net,shoaib malik,gsfc,lord ganesha,teej,us consulate chennai,,,,,
19,38,0,20,3,19-09-2012,20:03.3,ganesh chaturthi,ganpati,lord ganesh,vinayaka,ugc net,mamata banerjee,net result,modak,rites,t20 world cup 2012,mercedes b class,fdi in retail,fci,food corporation of india,barfi,ssc online,ileana d cruz,ganesh festival,gsfc,mahesh bhupathi,,,,,
20,38,0,20,3,20-09-2012,20:02.7,cricket score,ganesh chaturthi,ugc net result,ganpati,cricket news,fdi in retail,t20,india score,t20 world cup 2012,rites,lord ganesh,livecricketscore,vinayaka,barfi,bandh,mha,barfi movie,mamata banerjee,match score,cricket match,,,,,
21,38,0,20,3,21-09-2012,20:02.8,mahindra quanto,mdu,fdi,fdi in retail,heroine movie,mahindra india,rtu,india post,charulatha,icc t20 world cup,mahindra cars,vinod khosla,lakshmi menon,gate,ganpati,mha,fire in babylon,sangeeta bijlani,world peace day,facebook settings,,,,,
22,38,0,20,3,22-09-2012,20:03.3,heroine,heroine review,hockey rules,lalbaugcha raja,quanto,manmohan singh,kaun banega crorepati,fdi,annie besant,ganpati,india post,fire in babylon,jab tak hai jaan trailer,t20,mulayam singh yadav,gate,husbands in goa,cameraman ganga tho rambabu,dredd movie,ganesh chaturthi,,,,,
23,38,0,20,3,23-09-2012,20:03.5,sana saeed,heroine,lalbaugcha raja,icc t20 world cup,india s got talent,heroine movie,intelligence bureau,india post,fire in babylon,kaun banega crorepati,fdi,husbands in goa,apollo 8,yana gupta,pearl s buck,nrega,meghna naidu,manmohan singh,heroine review,rites,,,,,
24,39,0,20,3,24-09-2012,20:05.0,india vs england,battle of badr,cricket score,t20,theodolite,harbhajan singh,cricket news,ramakrishna mission,bancassurance,gun metal,heroine,heroine movie,cameraman ganga tho rambabu,nbe,kaun banega crorepati,mahindra quanto,india s got talent,rites,icc cricket,sarojini naidu,,,,,
25,39,0,20,3,25-09-2012,20:04.2,cameraman ganga tho rambabu,gate,heroine,harbhajan singh,thilakan,jaipur discom,gate exam,badshah,t20,icc t20 world cup,rites,t 20 world cup 2012,india post,hina rabbani khar,ugc net result,lalbaugcha raja,nbe,epileptic,bade achhe lagte hain,mahindra quanto,,,,,
26,39,0,20,3,26-09-2012,20:02.8,one rank one pension,vidyasagar,gate,hina rabbani khar,mahindra quanto,raghuram rajan,jaipur discom,jpg to pdf converter online,heroine,t20,nissan india,jab tak hai jaan trailer,imran nazir,manmohan singh,cricket schedule,airtel super singer junior 3,bade achhe lagte hain,iei,punjab national bank,ojas,,,,,
27,39,0,20,3,27-09-2012,20:02.9,images download,hina rabbani khar,bhagat singh,world tourism day,gate,heroine,google wiki,hpcl,dev anand,mohammad rafi,airtel super singer junior 3,thandavam,bade achhe lagte hain,rock of ages 2012,iitb,t20,rites,jhalak dikhlaja 5,heroine movie,tata motors,,,,,
28,39,0,20,3,28-09-2012,20:03.4,Google,Cricinfo,Cricket,Hina Rabbani Khar,GATE 2013,SBI,Thilakan,Cricket Score,India vs England,Live Cricket Score,TNPSC,Heroine Review,Mahindra Quanto,MDU,Live Cricket Score,Mahindra Quanto,Bharat bandh,iOS 6,Ganesh Aarti,Espncricinfo,,,,,
29,39,0,20,3,29-09-2012,20:02.8,Ind vs Aus,Rebel movie review,Oh My God review,Google,Live Cricket Score,Bhagat Singh,Hina Rabbani Khar,GATE 2013,SBI,Thilakan,Cricket Score,India vs England,Live Cricket Score,TNPSC,Heroine Review,Mahindra Quanto,MDU,Live Cricket Score,Mahindra Quanto,Bharat bandh,,,,,
30,39,0,20,3,30-09-2012,20:03.1,Oh My God,Rebel movie review,Google,Cricket,Live Cricket Score,Bhagat Singh,Hina Rabbani Khar,GATE 2013,SBI,Thilakan,Cricket Score,India vs England,Live Cricket Score,TNPSC,Heroine Review,Mahindra Quanto,MDU,Live Cricket Score,Mahindra Quanto,Bharat bandh,,,,,
1,40,0,20,4,01-10-2012,20:02.6,Ind vs Pak,Live Streaming Cricket,T20,Oh My God,Rebel movie review,Google,Cricket,Live Cricket Score,Bhagat Singh,Hina Rabbani Khar,GATE 2013,SBI,Thilakan,Cricket Score,India vs England,Live Cricket Score,TNPSC,Heroine Review,Mahindra Quanto,MDU,,,,,
2,40,0,20,4,02-10-2012,20:03.6,Axis Bank,Mahatma Gandhi,ICICI Bank,Ind vs Pak,Live Streaming Cricket,Alto 800,T20,Oh My God,Rebel movie review,Google,Cricket,Live Cricket Score,Bhagat Singh,Hina Rabbani Khar,GATE 2013,SBI,Thilakan,Cricket Score,India vs England,Live Cricket Score,,,,,
3,40,0,20,4,03-10-2012,20:03.5,Pirates Bay,Live TV,cricket,Gandhi Jayanti,Axis Bank,Icici Bank,Gandhi,Ind vs Pak,Alia Bhatt,T20,Oh My God,Rebel movie review,Google,Cricket,Live Cricket Score,Bhagat Singh,Hina Rabbani Khar,GATE 2013,SBI,Thilakan,,,,,
4,40,0,20,4,04-10-2012,20:03.0,Cricket live,Pirates Bay,Live Cricket Score,Gandhi Jayanti,Axis Bank,Icici Bank,Gandhi,Virat Kohli,Ind vs Pak,Alia Bhatt,T20,Oh My God,Rebel movie review,Google,Cricket,Live Cricket Score,Bhagat Singh,Hina Rabbani Khar,GATE 2013,SBI,,,,,
5,40,0,20,4,05-10-2012,20:03.8,Cricket,Pirates Bay,Live Tv,Live Cricket Score,Gandhi Jayanti,Axis Bank,Icici Bank,Gandhi,Virat Kohli,Ind vs Pak,Alia Bhatt,T20,Oh My God,Rebel movie review,Google,Cricket,Live Cricket Score,Bhagat Singh,Hina Rabbani Khar,GATE 2013,,,,,
6,40,0,20,4,06-10-2012,20:03.6,English Vinglish,Chris Gayle,Live Cricket Score,Pirates Bay,Live Tv,Gandhi Jayanti,Cricket live score,Axis Bank,Icici Bank,Gandhi,Virat Kohli,Ind vs Pak,Alia Bhatt,T20,Oh My God,Rebel movie review,Google,Cricket,Live Cricket Score,Bhagat Singh,,,,,
7,40,0,20,4,07-10-2012,20:02.5,Niels Bohr,IBPS,English Vinglish Review,Robert Vadra,Chris Gayle,Live Cricket Score,Pirates Bay,Live Tv,Gandhi Jayanti,Cricket live score,Axis Bank,Icici Bank,Gandhi,Virat Kohli,Ind vs Pak,Alia Bhatt,T20,Oh My God,Rebel movie review,Google,,,,,
8,41,0,20,4,08-10-2012,20:03.5,West Indies,Niels Bohr,Bigg Boss 6,West Indies,IBPS,English Vinglish Review,Robert Vadra,Live Cricket Score,Pirates Bay,Live Tv,Gandhi Jayanti,Cricket live score,Axis Bank,Icici Bank,Gandhi,Virat Kohli,Ind vs Pak,Alia Bhatt,T20,Oh My God,,,,,
9,41,0,20,4,09-10-2012,20:02.8,Varsha Bhosle,Gangnam Style,West Indies,Niels Bohr,Bigg Boss 6,West Indies,IBPS,English Vinglish Review,Robert Vadra,Live Cricket Score,Pirates Bay,Live Tv,Gandhi Jayanti,Cricket live score,Axis Bank,Icici Bank,Gandhi,Virat Kohli,Ind vs Pak,Alia Bhatt,,,,,
10,41,0,20,4,10-10-2012,20:03.7,Varsha Bhosle,Gangnam Style,West Indies,Aces,Niels Bohr,Bigg Boss 6,Big Boss,West Indies,IBPS,English Vinglish Review,Robert Vadra,Live Cricket Score,Pirates Bay,Live Tv,Gandhi Jayanti,Cricket live score,Axis Bank,Icici Bank,Gandhi,Virat Kohli,,,,,
11,41,0,20,4,11-10-2012,20:02.8,Varsha Bhosle,Gangnam Style,West Indies,Aces,Niels Bohr,Bigg Boss 6,Bigg Boss 6 Contestants,West Indies,IBPS,English Vinglish Review,Robert Vadra,Live Cricket Score,Pirates Bay,Live Tv,Gandhi Jayanti,Cricket live score,Axis Bank,Icici Bank,Gandhi,Virat Kohli,,,,,
12,41,0,20,4,12-10-2012,20:02.7,Amitabh Bachchan,Varsha Bhosle,Gangnam Style,West Indies,Niels Bohr,Bigg Boss 6,Bigg Boss 6 Contestants,West Indies,IBPS,English Vinglish Review,Robert Vadra,Live Cricket Score,Pirates Bay,Live Tv,Gandhi Jayanti,Cricket live score,Axis Bank,Icici Bank,Gandhi,Virat Kohli,,,,,
13,41,0,20,4,13-10-2012,20:02.6,Maatran,Aiyyaa,Amitabh Bachchan,Varsha Bhosle,Gangnam Style,West Indies,Niels Bohr,Bigg Boss 6,Bigg Boss 6 Contestants,West Indies,IBPS,English Vinglish Review,Robert Vadra,Live Cricket Score,Pirates Bay,Live Tv,Gandhi Jayanti,Cricket live score,Axis Bank,Icici Bank,,,,,
14,41,0,20,4,14-10-2012,20:03.1,cricket,Champions League,Aiyyaa,Amitabh Bachchan,Varsha Bhosle,Gangnam Style,West Indies,Niels Bohr,Bigg Boss 6,Bigg Boss 6 Contestants,West Indies,IBPS,English Vinglish Review,Robert Vadra,Live Cricket Score,Pirates Bay,Live Tv,Gandhi Jayanti,Cricket live score,Axis Bank,,,,,
15,42,0,20,4,15-10-2012,20:03.5,Winsor McCay,Felix Baumgartner,cricket,Live Cricket,Live Score,Aiyyaa,Amitabh Bachchan,Varsha Bhosle,Gangnam Style,West Indies,Niels Bohr,Bigg Boss 6,Bigg Boss 6 Contestants,West Indies,IBPS,English Vinglish Review,Robert Vadra,Live Cricket Score,Pirates Bay,Live Tv,,,,,
16,42,0,20,4,16-10-2012,20:03.2,Winsor McCay,Felix Baumgartner,Navratri,Mahalaya,CLT20,Cricket,Aiyyaa,Amitabh Bachchan,Varsha Bhosle,Gangnam Style,West Indies,Niels Bohr,Bigg Boss 6,Bigg Boss 6 Contestants,West Indies,IBPS,English Vinglish Review,Robert Vadra,Live Cricket Score,Pirates Bay,,,,,
17,42,0,20,4,17-10-2012,20:03.2,Alto 800,Arnold Schwarzenegger,Saif Ali Khan,Navratri,Felix Baumgartner,Navratri 2012,Mahalaya,CLT20,Cricket,Aiyyaa,Amitabh Bachchan,Varsha Bhosle,Gangnam Style,West Indies,Niels Bohr,Bigg Boss 6,Bigg Boss 6 Contestants,West Indies,IBPS,English Vinglish Review,,,,,
18,42,0,20,4,18-10-2012,20:03.3,Herman Melville,CMAT,India Against Corruption,Alto 800,Saif Ali Khan,Kareena Kapoor,Arnold Schwarzenegger,Navratri,Felix Baumgartner,Saif Ali Khan,Navratri 2012,Mahalaya,CLT20,Cricket,Aiyyaa,Amitabh Bachchan,Varsha Bhosle,Gangnam Style,West Indies,Niels Bohr,,,,,
19,42,0,20,4,19-10-2012,20:03.2,Herman Melville,Cameraman Ganga Tho Rambabu,Saif Ali Khan,Tata Safari Storme,Mahindra Rexton,India against corruption,Kareena Kapoor,Maruti Alto 800,Maruti Suzuki,Arnold Schwarzenegger,Navratri,Felix Baumgartner,Saif Ali Khan,Navratri 2012,Mahalaya,CLT20,Cricket,Aiyyaa,Amitabh Bachchan,Varsha Bhosle,,,,,
20,42,0,20,4,20-10-2012,20:03.2,Student of the Year,Cameraman Ganga Tho Rambabu Review,Herman Melville,MPSC,Saif Ali Khan,Tata Safari Storme,Mahindra Rexton,India against corruption,Kareena Kapoor,Maruti Alto 800,Maruti Suzuki,Arnold Schwarzenegger,Navratri,Felix Baumgartner,Saif Ali Khan,Navratri 2012,Mahalaya,CLT20,Cricket,Aiyyaa,,,,,
21,42,0,20,4,21-10-2012,20:02.8,Student of the Year,Cameraman Ganga Tho Rambabu Review,Herman Melville,MPSC,Saif Ali Khan,Tata Safari Storme,Mahindra Rexton,India against corruption,Kareena Kapoor,Maruti Alto 800,Maruti Suzuki,Arnold Schwarzenegger,Navratri,Felix Baumgartner,Saif Ali Khan,Navratri 2012,Mahalaya,CLT20,Cricket,Aiyyaa,,,,,
22,43,0,20,4,22-10-2012,20:03.4,Yash Chopra,Student of the Year,Cameraman Ganga Tho Rambabu Review,Herman Melville,MPSC,Saif Ali Khan,Tata Safari Storme,Mahindra Rexton,India against corruption,Kareena Kapoor,Maruti Alto 800,Maruti Suzuki,Arnold Schwarzenegger,Navratri,Felix Baumgartner,Saif Ali Khan,Navratri 2012,Mahalaya,CLT20,Cricket,,,,,
23,43,0,20,4,23-10-2012,20:02.7,Yash Chopra,Student of the Year,Cameraman Ganga Tho Rambabu Review,Herman Melville,MPSC,Saif Ali Khan,Tata Safari Storme,Mahindra Rexton,India against corruption,Kareena Kapoor,Maruti Alto 800,Maruti Suzuki,Arnold Schwarzenegger,Navratri,Felix Baumgartner,Saif Ali Khan,Navratri 2012,Mahalaya,CLT20,Cricket,,,,,
24,43,0,20,4,24-10-2012,20:03.0,H</a></span></li>,,,,,,,,,,,,,,,,,,,,,,,,
25,43,0,20,4,25-10-2012,20:02.8,Dasara,Chakravyuh,iPad mini,Dussehra,happy dasara,Dussehra,Dasara,Yash Chopra,Student of the Year,Cameraman Ganga Tho Rambabu Review,Herman Melville,MPSC,Saif Ali Khan,Tata Safari Storme,Mahindra Rexton,India against corruption,Kareena Kapoor,Maruti Alto 800,Maruti Suzuki,Arnold Schwarzenegger,,,,,
26,43,0,20,4,26-10-2012,20:05.3,Jaspal Bhatti,Dasara,Chakravyuh,iPad mini,Dussehra,happy dasara,Dussehra,Dasara,Yash Chopra,Student of the Year,Cameraman Ganga Tho Rambabu Review,Herman Melville,MPSC,Saif Ali Khan,Tata Safari Storme,Mahindra Rexton,India against corruption,Kareena Kapoor,Maruti Alto 800,Maruti Suzuki,,,,,
27,43,0,20,4,27-10-2012,20:03.0,Windows 8,in,Ma,Jaspal Bhatti,Eid Mubarak,Dasara,Chakravyuh,iPad mini,Dussehra,happy dasara,Dussehra,Dasara,Yash Chopra,Student of the Year,Cameraman Ganga Tho Rambabu Review,Herman Melville,MPSC,Saif Ali Khan,Tata Safari Storme,Mahindra Rexton,,,,,
28,43,0,20,4,28-10-2012,20:03.6,Windows 8,in,Jaspal Bhatti,Eid Mubarak,Dasara,Chakravyuh,iPad mini,Dussehra,happy dasara,Dussehra,Dasara,Yash Chopra,Student of the Year,Cameraman Ganga Tho Rambabu Review,Herman Melville,MPSC,Saif Ali Khan,Tata Safari Storme,Mahindra Rexton,India against corruption,,,,,
29,44,0,20,4,29-10-2012,20:03.8,Windows 8,in,Jaspal Bhatti,Eid Mubarak,Dasara,Chakravyuh,iPad mini,Dussehra,happy dasara,Dussehra,Dasara,Yash Chopra,Student of the Year,Cameraman Ganga Tho Rambabu Review,Herman Melville,MPSC,Saif Ali Khan,Tata Safari Storme,Mahindra Rexton,India against corruption,,,,,
30,44,0,20,4,30-10-2012,20:03.5,WWE Hell in a Cell 2012 Results,CNN,Hurricane Sandy,Windows 8,in,Jaspal Bhatti,Eid Mubarak,Dasara,Chakravyuh,iPad mini,Dussehra,happy dasara,Dussehra,Dasara,Yash Chopra,Student of the Year,Cameraman Ganga Tho Rambabu Review,Herman Melville,MPSC,Saif Ali Khan,,,,,
